0.276752767528  0.0771208226221
0.276752767528  0.123393316195
0.553505535055  0.177377892031
0.830258302583  0.215938303342
1.10701107011  0.262210796915
1.10701107011  0.300771208226
1.38376383764  0.347043701799
1.66051660517  0.393316195373
1.93726937269  0.439588688946
1.93726937269  0.485861182519
2.21402214022  0.532133676093
2.49077490775  0.570694087404
2.49077490775  0.609254498715
2.76752767528  0.655526992288
2.76752767528  0.694087403599
3.0442804428  0.73264781491
3.32103321033  0.778920308483
3.32103321033  0.825192802057
3.59778597786  0.863753213368
3.87453874539  0.910025706941
4.15129151292  0.948586118252
4.15129151292  0.994858611825
4.42804428044  1.0411311054
4.70479704797  1.07969151671
4.70479704797  1.12596401028
4.9815498155  1.17223650386
5.25830258303  1.21850899743
5.53505535055  1.264781491
5.81180811808  1.30334190231
6.08856088561  1.35732647815
6.08856088561  1.39588688946
6.08856088561  1.43444730077
6.36531365314  1.47300771208
6.36531365314  1.51928020566
6.64206642066  1.55784061697
6.91881918819  1.59640102828
6.91881918819  1.63496143959
7.19557195572  1.6735218509
7.19557195572  1.71208226221
7.47232472325  1.75064267352
7.74907749077  1.7969151671
7.74907749077  1.83547557841
8.0258302583  1.87403598972
8.0258302583  1.91259640103
8.30258302583  1.95115681234
8.30258302583  1.98971722365
8.57933579336  2.02827763496
8.85608856089  2.06683804627
8.85608856089  2.10539845758
9.13284132841  2.14395886889
9.40959409594  2.18251928021
9.68634686347  2.22879177378
9.963099631  2.26735218509
9.963099631  2.3059125964
10.2398523985  2.34447300771
10.7933579336  2.38303341902
11.0701107011  2.42159383033
11.6236162362  2.46015424165
12.1771217712  2.49871465296
12.4538745387  2.53727506427
13.0073800738  2.58354755784
13.2841328413  2.62210796915
13.8376383764  2.66066838046
14.3911439114  2.69922879177
14.667896679  2.73778920308
15.221402214  2.74550128535
16.0516605166  2.7146529563
17.1586715867  2.67609254499
17.7121771218  2.63753213368
18.5424354244  2.59897172237
19.3726937269  2.56812339332
19.926199262  2.52185089974
20.7564575646  2.48329048843
21.3099630996  2.44473007712
22.1402214022  2.40616966581
22.9704797048  2.35989717224
23.8007380074  2.31362467866
24.63099631  2.27506426735
25.184501845  2.23650385604
26.0147601476  2.19794344473
26.5682656827  2.15938303342
27.3985239852  2.12082262211
28.2287822878  2.0822622108
29.0590405904  2.04370179949
29.889298893  1.99742930591
30.9963099631  1.95115681234
31.5498154982  1.91259640103
32.3800738007  1.87403598972
33.2103321033  1.83547557841
34.3173431734  1.7969151671
35.147601476  1.75835475578
35.9778597786  1.71979434447
37.0848708487  1.6735218509
37.9151291513  1.63496143959
38.7453874539  1.58868894602
39.5756457565  1.55784061697
40.405904059  1.51928020566
41.5129151292  1.48843187661
42.6199261993  1.45758354756
43.7269372694  1.42673521851
44.8339483395  1.3881748072
45.9409594096  1.35732647815
47.0479704797  1.3264781491
48.4317343173  1.29562982005
49.2619926199  1.25706940874
50.6457564576  1.22622107969
52.3062730627  1.19537275064
53.6900369004  1.16452442159
55.3505535055  1.13367609254
56.7343173432  1.1028277635
58.3948339483  1.07197943445
60.0553505535  1.0411311054
61.7158671587  1.01799485861
63.3763837638  0.994858611825
65.3136531365  0.971722365039
66.6974169742  0.94087403599
68.3579335793  0.917737789203
70.0184501845  0.894601542416
71.9557195572  0.879177377892
73.6162361624  0.863753213368
75.2767527675  0.848329048843
76.6605166052  0.832904884319
78.0442804428  0.825192802057
79.4280442804  0.809768637532
80.8118081181  0.80205655527
82.4723247232  0.786632390746
84.1328413284  0.771208226221
85.7933579336  0.755784061697
87.1771217712  0.740359897172
88.8376383764  0.724935732648
90.4981549815  0.717223650386
92.1586715867  0.701799485861
93.5424354244  0.686375321337
94.926199262  0.678663239075
96.3099630996  0.670951156812
97.6937269373  0.66323907455
99.3542435424  0.647814910026
101.014760148  0.640102827763
102.675276753  0.632390745501
104.335793358  0.624678663239
105.996309963  0.616966580977
107.380073801  0.609254498715
108.763837638  0.59383033419
110.701107011  0.586118251928
112.361623616  0.578406169666
114.022140221  0.570694087404
115.405904059  0.562982005141
117.066420664  0.555269922879
118.726937269  0.547557840617
120.110701107  0.547557840617
121.494464945  0.539845758355
122.878228782  0.532133676093
124.26199262  0.52442159383
125.645756458  0.516709511568
127.306273063  0.508997429306
128.6900369  0.501285347044
130.073800738  0.500185347044
131.734317343  0.493573264781
133.118081181  0.485861182519
134.501845018  0.478149100257
135.885608856  0.470437017995
137.269372694  0.465437017995
138.653136531  0.462724935733
140.036900369  0.45501285347
141.420664207  0.447300771208
143.081180812  0.444300771208
144.464944649  0.442300771208
145.848708487  0.440300771208
147.232472325  0.439588688946
148.89298893  0.431876606684
150  0.424164524422
